city,companyFullName,companyId,companyLabelList,companyShortName,companySize,businessZones,firstType,secondType,education,industryField,positionId,positionAdvantage,positionName,positionLables,salary,workYear
上海,上海青之桐投资管理有限公司,28095,"['美女多', '出国旅游', '不打卡', '带薪年假']",青桐资本,50-150人,,金融类,天使投资/VC/PE,本科,金融,2580542,"精品投行,优秀团队,氛围轻松",分析师,"['FA', '行业研究', '分析师']",10k-15k,1年以下
上海,北京源石云科技有限公司,70728,"['节日礼物', '技能培训', '股票期权', '带薪年假']",源石数据,50-150人,"['田林', '漕河泾', '虹桥']",运营,运营,不限,"移动互联网,数据服务",2398667,高薪等你来挑战！,数据分析师,"['分析师', '数据分析', '数据']",8k-15k,1-3年
上海,国网电力科学研究院,108705,,国网电力科学研究院,50-150人,,技术,后端开发,硕士,"其他,电子商务",2214003,五险一金 休假 绩效奖 年终奖 过节费,数据分析师,"['分析师', '数据分析', '数据']",9k-16k,1-3年
上海,上海安个家信息技术有限公司,54816,"['技能培训', '年底双薪', '节日礼物', '岗位晋升']",安个家,500-2000人,"['万源城', '漕宝路', '东兰路']",设计,数据分析,本科,移动互联网,1886873,弹性工作 工作环境好 高效团队,高级数据分析师,"['分析师', '数据分析', '数据']",12k-15k,1-3年
上海,携程计算机技术（上海）有限公司,6636,"['绩效奖金', '股票期权', '五险一金', '交通补助']",携程,2000人以上,"['北新泾', '长征', '金沙江路']",技术,运维安全,本科,"移动互联网,旅游",1645655,发展好，培训多，平台赞，福利佳,初级数据分析师,"['分析师', '数据分析', 'MySQL', '数据']",6k-12k,1-3年
上海,上海软科教育信息咨询有限公司,93989,"['股票期权', '带薪年假', '绩效奖金', '任吃任喝']",上海软科教育,少于15人,['老闵行'],产品,产品经理,博士,企业服务,2530002,"五险一金,带薪年假,晋升空间大,免费餐饮",高级数据分析师（产品方向）,"['分析师', '产品经理', '数据分析', '产品', '数据']",8k-12k,1-3年
上海,人人公司,5142,"['五险一金', '通讯津贴', '带薪年假', '绩效奖金']",人人网,2000人以上,,金融,风控,本科,"社交网络,金融",2512507,上市公司 互联网金融 专业团队,数据分析师,"['分析师', '数据分析', '数据']",10k-15k,1-3年
上海,上海掌域网络科技有限公司,64114,"['技能培训', '年底双薪', '节日礼物', '绩效奖金']",鬼吹灯3D,15-50人,,产品,产品经理,大专,游戏,2056841,福利待遇优，发展晋升空间大,游戏产品数据分析师,"['分析师', '数据分析', '产品', '游戏', '数据']",8k-15k,1-3年
上海,浙江康健绿线网络技术有限公司,21236,"['技能培训', '年底双薪', '节日礼物', '绩效奖金']",微医集团,500-2000人,"['漕宝路', '田林', '漕河泾']",运营,运营,本科,"移动互联网,医疗健康",1969409,周末双休 带薪年假 人才推荐奖 节日福利,数据分析师-移动端用户行为分析（埋点）,"['移动', '分析师', '数据分析', '移动端', '数据']",6k-10k,1-3年
上海,德佑房地产经纪有限公司,35713,"['技能培训', '带薪年假', '年度旅游', '岗位晋升']",上海链家(原德佑),2000人以上,,市场与销售,数据分析,本科,企业服务,2388205,"业内最专业,数据可视化,大平台",行业分析师,"['商业', '分析师']",10k-17k,1-3年
上海,上海阿牛信息科技有限公司,5674,"['技能培训', '节日礼物', '岗位晋升', '年度旅游']",华尔街见闻,50-150人,"['斜土路', '打浦桥', '鲁班路']",金融,天使投资/VC/PE,本科,"金融,移动互联网",2468537,扁平化管理，弹性工作，发展空间大,财经编辑/分析师,"['分析师', '编辑', '财经']",8k-15k,1-3年
上海,上海艾匀信息科技有限公司,111512,"['股票期权', '年底双薪', '绩效奖金', '岗位晋升']",艾匀科技,15-50人,"['康建', '桃浦']",技术,后端开发,本科,"移动互联网,数据服务",1961101,股权激励、年终奖金、绩效奖金、岗位晋升,数据工程师,['数据'],15k-25k,1-3年
上海,善林（上海）金融信息服务有限公司,36149,"['带薪年假', '绩效奖金', '岗位晋升', '帅哥多']",上海善林金融信息服务有限公司,2000人以上,['张江'],运营/编辑/客服,运营,本科,金融,2578438,"五险一金,绩效奖金,交通便利",数据专员,"['数据', '专员']",4k-6k,1-3年
上海,新蛋信息技术（中国）有限公司,36849,"['技能培训', '节日礼物', '年底双薪', '带薪年假']",新蛋信息技术（中国）有限公司,500-2000人,,技术,后端开发,本科,电子商务,2433177,"互联网电商,大数据平台,技术氛围好",大数据开发工程师,"['大数据', '数据库', '数据']",15k-20k,1-3年
上海,上海方付通商务服务有限公司,66311,"['技能培训', '节日礼物', '岗位晋升', '五险一金']",方付通,500-2000人,"['世纪公园', '联洋', '洋泾']",技术,后端开发,本科,"移动互联网,金融",1230042,薪资优待 福利完善,大数据开发工程师,"['大数据', '数据库', '数据']",15k-25k,1-3年
上海,陕西西普数据通信股份有限公司,122536,,陕西西普数据,150-500人,['张江'],技术,数据开发,本科,"移动互联网,电子商务",2188681,国家法定假日五险一金、节日礼品、生日福利,大数据算法工程师（模型和分析）,"['搜索', '大数据', '数据', '算法']",20k-25k,1-3年
上海,上海好居信息科技有限公司,30533,"['股票期权', '岗位晋升', '扁平管理', '补充商业保险']",悟空找房,500-2000人,"['交通大学', '虹桥', '徐家汇']",技术,高端技术职位,本科,"移动互联网,O2O",1438019,五险一金，带薪年假，工作环境好，前景好,大数据研发工程师,"['大数据', '数据']",20k-30k,1-3年
上海,上海星艾网络科技有限公司,34331,"['结婚生育红包', '社团活动经费', '免费晚餐', '上门推拿']",么么直播,50-150人,"['万源城', '静安新城', '漕宝路']",运营/编辑/客服,运营,大专,"移动互联网,社交网络",2581412,领导好、福利赞、发展迅猛,数据分析主管,"['数据', '数据分析']",7k-10k,1-3年
上海,上海萨图西网络有限公司,42029,"['弹性工作', '比特币', 'Slack', '标配Mac']",BTCC,50-150人,,技术,数据开发,不限,金融,2052967,"技术驱动,区块链技术,硅谷文化,多元化团队",数据工程师 / Data Engineer,"['数据挖掘', '数据']",10k-20k,1-3年
上海,上海触乐信息科技有限公司,7030,"['技能培训', '节日礼物', '股票期权', '天台足球场']",触宝科技,150-500人,,技术,后端开发,本科,"移动互联网,数据服务",2286790,7亿用户量产品公司、待遇从优、牛人云集~,大数据工程师,"['大数据', '数据']",15k-30k,1-3年
上海,拉扎斯网络科技（上海）有限公司,51480,"['节日礼物', '绩效奖金', '年度旅游', '岗位晋升']",饿了么,2000人以上,,市场与销售,市场/营销,本科,移动互联网,2284485,业务发展迅速、平台大、成长快、团队氛围好,数据/业务分析师,"['分析师', '数据']",10k-18k,1-3年
上海,上海星艾网络科技有限公司,34331,"['结婚生育红包', '社团活动经费', '免费晚餐', '上门推拿']",么么直播,50-150人,"['万源城', '静安新城', '漕宝路']",运营/编辑/客服,运营,不限,"移动互联网,社交网络",2581935,"老板逗逼,大牛云集,弹性时间,福利暖心",数据分析主管,"['数据', '数据分析']",6k-8k,1-3年
上海,上海讯实网络科技有限公司,37566,"['节日礼物', '带薪年假', '绩效奖金', '五险一金']",讯实科技,15-50人,,运营,运营,本科,数据服务,2566650,"双休,五险一金,13薪",互联网数据分析师,,8k-10k,1-3年
上海,上海银橙文化传媒股份有限公司,62777,"['年底双薪', '节日礼物', '技能培训', '绩效奖金']",银橙传媒,150-500人,"['漕宝路', '田林', '漕河泾']",技术,后端开发,本科,"移动互联网,数据服务",1145187,工作氛围佳；优秀团队；公司发展前景好,大数据开发工程师,"['大数据', '数据库', '数据']",10k-15k,1-3年
上海,上海秦苍信息科技有限公司,34683,"['美式企业文化', '节日礼物', '股票期权', '岗位晋升']",买单侠,500-2000人,,技术,后端开发,本科,金融,2462445,C轮 技术金融 美式氛围 无限量零食饮料,大数据工程师,"['大数据', '数据']",15k-25k,1-3年
上海,上海天会皓闻信息科技有限公司,22246,"['节日礼物', '带薪年假', '绩效奖金', '岗位晋升']",天会皓闻,50-150人,"['岳阳', '肇嘉浜路', '徐家汇']",职能,行政,不限,移动互联网,643853,工作环境好 氛围融洽 能学到工作经验,数据处理助理,['数据'],3k-4k,1-3年
上海,上海好居信息科技有限公司,30533,"['股票期权', '岗位晋升', '扁平管理', '补充商业保险']",悟空找房,500-2000人,"['交通大学', '虹桥', '徐家汇']",技术,后端开发,本科,"移动互联网,O2O",2530621,弹性工作、五险一金、大牛如云,大数据开发工程师,"['大数据', '数据库', '数据']",15k-30k,1-3年
上海,上海客齐集信息技术有限公司,9343,"['节日礼物', '带薪年假', '租房津贴', '妹纸美']",百姓网,500-2000人,"['交通大学', '徐家汇', '淮海西路']",技术,后端开发,本科,移动互联网,1718044,公司核心技术 想法到产品快速落地,大数据开发工程师,"['大数据', '数据库', '数据']",13k-25k,1-3年
上海,上海优刻得信息技术有限公司,165,"['节日礼物', '技能培训', '股权激励计划', '代码改变世界']",UCloud,500-2000人,"['长阳路', '周家嘴路', '黄兴公园']",技术,后端开发,本科,数据服务,2327616,快速发展,大数据开发工程师,"['大数据', '数据库', '数据']",15k-25k,1-3年
上海,上海意视信息科技有限公司,154804,"['年底双薪', '带薪年假', '扁平管理', '领导好']",意视科技,15-50人,['漕河泾'],开发/测试/运维类,数据开发,本科,"数据服务,移动互联网",2578380,"发展前景好,工作气氛佳",大数据开发,"['初级', '数据分析', '算法', '大数据', '数据库', '数据']",4k-6k,1年以下
上海,上海_学教育科技有限公司,64597,"['技能培训', '股票期权', '年度旅游', '岗位晋升']",_学,50-150人,"['瑞金宾馆区', '瑞金医院', '打浦桥']",产品/需求/项目类,数据分析,本科,"移动互联网,教育",2576426,"市中心办公,五险一金,周末双休",数据分析,"['数据分析', '数据']",5k-8k,1-3年
上海,上海小寓信息科技有限公司,91625,"['年底双薪', '带薪年假', '绩效奖金', '定期体检']",寓见城市青年公寓,150-500人,"['虹桥', '虹梅路', '田林']",运营/编辑/客服,运营,大专,"移动互联网,O2O",2573723,五险一金 免费班车 餐补 免费体检,数据分析专员,"['数据', '数据分析']",4k-6k,1年以下
上海,上海宏原信息科技有限公司,41486,"['活力氛围', '扁平管理', '五险一金', '弹性工作']",MarcPoint,15-50人,['漕河泾'],技术,后端开发,本科,"电子商务,广告营销",2368754,"优秀团队,弹性工作,快速发展,零食饮料",数据/爬虫工程师,"['爬虫', '数据']",10k-20k,1-3年
上海,鄂尔多斯创想思维互联网科技有限公司上海分公司,157159,,Early data,150-500人,['中山公园'],产品/需求/项目类,数据分析,本科,"数据服务,移动互联网",2578925,"弹性工作制,扁平化管理,技术氛围",大数据工程师,"['大数据', '数据']",10k-20k,1-3年
上海,上海秦苍信息科技有限公司,34683,"['美式企业文化', '节日礼物', '股票期权', '岗位晋升']",买单侠,500-2000人,"['东方路', '塘桥', '潍坊']",市场与销售,市场/营销,本科,金融,2408992,"氛围轻松,五险一金,弹性时间,免费零食",反欺诈数据分析师,"['分析师', '数据分析', '数据']",7k-12k,1-3年
上海,嘉银（上海）金融信息服务有限公司,26962,"['年底双薪', '节日礼物', '技能培训', '绩效奖金']",上海你我贷互联网金融信息服务,2000人以上,"['东方路', '塘桥', '世纪公园']",技术,后端开发,硕士,金融,2340417,福利好 待遇佳 平台大,大数据工程师,"['大数据', '数据']",15k-25k,1-3年
上海,上海景域文化传播股份有限公司,5918,"['绩效奖金', '专项奖金', '五险一金', '通讯津贴']",驴妈妈旅游网,2000人以上,"['长征', '金沙江路', '长风公园']",技术,后端开发,本科,"电子商务,旅游",2399464,14薪，员工内部价旅游，定期团建,初级大数据开发工程师,"['大数据', '数据库', '数据']",8k-15k,1-3年
上海,拉扎斯网络科技（上海）有限公司,51480,"['节日礼物', '绩效奖金', '年度旅游', '岗位晋升']",饿了么,2000人以上,"['长征', '金沙江路', '梅川路']",技术,后端开发,本科,移动互联网,2400018,团队梦想级，晋升空间大，公司平台大~,大数据开发工程师,"['大数据', '数据库', '数据']",15k-30k,1-3年
上海,上海久振网络科技有限公司,40644,"['节日礼物', '带薪年假', '年度旅游', '领导好']",因果,50-150人,"['金桥', '碧云社区']",运营,运营,本科,"移动互联网,数据服务",2458723,薪资福利好，发展空间大,数据分析经理,"['数据分析', '数据']",6k-9k,1-3年
上海,上海游竞网路科技有限公司,10215,"['美女多', '交通补助', '午餐补助', '绩效奖金']",PLU游戏娱乐传媒,500-2000人,"['汶水路', '大宁路', '闸北公园']",技术,后端开发,本科,游戏,2104794,五险一金，补充医疗，餐费补贴，美女多,数据仓库工程师,"['数据仓库', '数据']",15k-30k,1-3年
