,电影名称,电影网址链接,电影迅雷下载链接
134,2017年美国8.5分剧情片《猜火车2》BD中英双字",https://www.dy2018.com//i/98038.html,ftp://y:y@dygod18.com:15132/[电影天堂www.dy2018.com]猜火车2BD中英双字.rmvb
135,2016年国产7.0分喜剧片《提着心吊着胆》HD高清国语中字",https://www.dy2018.com//i/98046.html,ftp://d:d@dygodj8.com:12311/[电影天堂www.dy2018.com]提着心吊着胆HD高清国语中字.mkv
136,2016年欧美7.7分恐怖片《生吃》BD高清中字",https://www.dy2018.com//i/98044.html,ftp://y:y@dygod18.com:15132/[电影天堂www.dy2018.com]生吃BD高清中字.rmvb
137,2017年欧美8.3分动作片《金刚狼3》BD国英双语中英双字",https://www.dy2018.com//i/97923.html,ftp://d:d@dygodj8.com:12311/[电影天堂www.dy2018.com]金刚狼3BD国英双语中英双字.mkv
138,2017年美国7.7分动作片《疾速特攻》BD中英双字",https://www.dy2018.com//i/98040.html,ftp://y:y@dygod18.com:15132/[电影天堂www.dy2018.com]疾速特攻BD中英双字.rmvb
139,2017年欧美7.4分奇幻片《美女与野兽2017》BD高清中英双语双字",https://www.dy2018.com//i/98017.html,ftp://d:d@dygodj8.com:12311/[电影天堂www.dy2018.com]美女与野兽BD高清国英双语中英双字.mkv
140,2017年美国8.1分动画片《乐高蝙蝠侠大电影》BD中英双字",https://www.dy2018.com//i/98029.html,ftp://y:y@dygod18.com:15132/[电影天堂www.dy2018.com]乐高蝙蝠侠大电影BD中英双字.rmvb
141,2017年国产分喜剧片《欢乐喜剧人电影版》HD高清国语中字",https://www.dy2018.com//i/98023.html,ftp://d:d@dygodj8.com:12311/[电影天堂www.dy2018.com]欢乐喜剧人电影版HD高清国语中字.mkv
142,2017年国产6.9分喜剧片《健忘村》BD国语中字",https://www.dy2018.com//i/97811.html,ftp://y:y@dygod18.com:15132/[电影天堂www.dy2018.com]健忘村BD国语中字.rmvb
143,2016年韩国7.4分剧情片《哥》BD韩语中字",https://www.dy2018.com//i/98009.html,ftp://y:y@dygod18.com:15132/[电影天堂www.dy2018.com]哥BD韩语中字.rmvb
144,2017年国产分动作片《绑架者》HD高清国语中英双字",https://www.dy2018.com//i/98007.html,ftp://d:d@dygodj8.com:12311/[电影天堂www.dy2018.com]绑架者HD高清国语中英双字.mkv
145,2016年欧美8.5分喜剧片《杰出公民》BD西班牙中字",https://www.dy2018.com//i/97997.html,ftp://y:y@dygod18.com:15132/[电影天堂www.dy2018.com]杰出公民BD西班牙中字.rmvb
146,2017年国产奇幻片《西游伏妖篇》BD国粤双语中字",https://www.dy2018.com//i/97919.html,ftp://d:d@dygodj8.com:12311/[电影天堂www.dy2018.com]西游2：伏妖篇BD国粤双语中字.mkv
147,2016年欧美7.9分剧情片《毕业会考》BD法语中字",https://www.dy2018.com//i/97990.html,ftp://y:y@dygod18.com:15132/[电影天堂www.dy2018.com]毕业会考BD法语中字.rmvb
148,2016年国产爱情剧情片《再见，在也不见》BD国语中字",https://www.dy2018.com//i/96941.html,ftp://y:y@dygod18.com:15132/[电影天堂www.dy2018.com]再见，在也不见BD国语中字.rmvb
149,2016年韩国7.3分剧情片《德惠翁主》BD韩语中字",https://www.dy2018.com//i/97972.html,ftp://y:y@dygod18.com:15132/[电影天堂www.dy2018.com]德惠翁主BD韩语中字.rmvb
150, 2017年国产6.3分喜剧片《功夫瑜伽》BD国语中字",https://www.dy2018.com//i/97863.html,ftp://y:y@dygod18.com:15132/[电影天堂www.dy2018.com]功夫瑜伽BD国语中字.rmvb
151,2016年国产7.3分剧情片《八月》HD高清国语中英双字",https://www.dy2018.com//i/97952.html,ftp://d:d@dygodj8.com:12311/[电影天堂www.dy2018.com]八月HD高清国语中英双字.mkv
152,2016年国韩国7.3分动作片《密探》BD韩语中字",https://www.dy2018.com//i/97928.html,ftp://dy:tt@dygod18.com:31225/[电影天堂www.dy2018.com]密探BD韩语中字.rmvb
153,2016年国产6.1分喜剧片《铁道飞虎》BD国语中字",https://www.dy2018.com//i/97761.html,ftp://dy:tt@dygod18.com:31225/[电影天堂www.dy2018.com]铁道飞虎BD国语中字.rmvb
154,2016年美国8.4分爱情片《爱乐之城》BD中英双字",https://www.dy2018.com//i/97912.html,ftp://dy:tt@dygod18.com:31225/[电影天堂www.dy2018.com]爱乐之城BD中英双字.rmvb
155,2017年国产7.1分动作片《决战食神》BD国粤双语中字",https://www.dy2018.com//i/97899.html,ftp://dy:tt@dygod18.com:31225/[电影天堂www.dy2018.com]决战食神BD国粤双语中字.mkv
156,2016年日本8.0分悬疑片《怒》BD日语中字",https://www.dy2018.com//i/97917.html,ftp://dy:tt@dygod18.com:31225/[电影天堂www.dy2018.com]怒BD日语中字.rmvb
157,2016年国产6.3奇幻片《长城》BD中英双字",https://www.dy2018.com//i/97841.html,ftp://dy:tt@dygod18.com:31225/[电影天堂www.dy2018.com]长城BD中英双字.rmvb
158,2017年国产6.5分动画片《熊出没?奇幻空间》HD国语中英双",https://www.dy2018.com//i/97896.html,ftp://dy:dy@dygodj8.com:1312/[电影天堂www.dy2018.com]熊出没?奇幻空间HD国语中英双字.mkv
159,2016年美国7.3分恐怖片《分裂》BD中英双字修正",https://www.dy2018.com//i/97889.html,ftp://t:t@dygod18.com:3125/[电影天堂www.dy2018.com]分裂BD中英双字修正.rmvb
160,2016年欧美7.7分剧情片《推销员》BD中字",https://www.dy2018.com//i/97884.html,ftp://t:t@dygod18.com:3125/[电影天堂www.dy2018.com]推销员BD中字.rmvb
161,2016年韩国7.6分剧情片《隧道》BD韩语中字",https://www.dy2018.com//i/97882.html,ftp://t:t@dygod18.com:3125/[电影天堂www.dy2018.com]隧道BD韩语中字.rmvb
162,2016年美国8.1分剧情片《帕特森》BD中英双字",https://www.dy2018.com//i/97871.html,ftp://t:t@dygod18.com:3125/[电影天堂www.dy2018.com]帕特森BD中字.rmvb
163,2016年日本6.5分科幻片《新哥斯拉》BD日语中字",https://www.dy2018.com//i/97869.html,ftp://t:t@dygod18.com:3125/[电影天堂www.dy2018.com]新哥斯拉BD日语中字.rmvb
164,2017年国产喜剧片《大闹天竺》BD中英双字",https://www.dy2018.com//i/97868.html,ftp://dy:dy@dygodj8.com:1312/[电影天堂www.dy2018.com]大闹天竺BD中英双字.mkv
165,2017年美国6.8分动作片《生化危机6：终章》BD中英双字",https://www.dy2018.com//i/97824.html,ftp://dy:dy@dygodj8.com:1312/[电影天堂www.dy2018.com]生化危机6：终章BD国英双语中英双字.mkv
166,2016年欧美8.1分剧情片《帕特森》BD中英双字",https://www.dy2018.com//i/97860.html,ftp://t:t@dygod18.com:3125/[电影天堂www.dy2018.com]帕特森BD中英双字.rmvb
167,2016年国产梁朝伟喜剧片《摆渡人》HD国粤双语中字",https://www.dy2018.com//i/97729.html,ftp://dy:dy@dygodj8.com:1312/[电影天堂www.dy2018.com]摆渡人BD国粤双语中字.mkv
168,2017年国产喜剧片《东北往事之破马张飞》HD高清国语中英双字",https://www.dy2018.com//i/97840.html,ftp://dy:dy@dygodj8.com:1312/[电影天堂www.dy2018.com]东北往事之破马张飞HD高清国语中英双字.mkv
169,2016年德国7.8分家庭片《契克》BD德语中字",https://www.dy2018.com//i/97823.html,ftp://t:t@dygod18.com:3125/[电影天堂www.dy2018.com]契克BD德语中字.rmvb
170,2017年欧美动作片《刺客信条》BD中英双字",https://www.dy2018.com//i/97746.html,ftp://t:t@dygod18.com:3125/[电影天堂www.dy2018.com]刺客信条BD中英双字.rmvb
171,2016年美国8.3分动画片《欢乐好声音》BD国英双语中英双字",https://www.dy2018.com//i/97804.html,ftp://dy:dy@dygodj8.com:1312/[电影天堂www.dy2018.com]欢乐好声音BD国英双语中英双字.mkv
172,2016年国产7.1分喜剧片《你好疯子》HD高清国语中英双字",https://www.dy2018.com//i/97790.html,ftp://dy:dy@dygodj8.com:1312/[电影天堂www.dy2018.com]你好疯子HD高清国语中英双字.mkv
173,2016年国产6.2分喜剧片《情圣》HD高清国语中英双字",https://www.dy2018.com//i/97783.html,ftp://dy:dy@dygodj8.com:1312/[电影天堂www.dy2018.com]情圣HD高清国语中英双字.mkv
174,2016年法国7.1分喜剧片《九条命》BD国法双语中英双字",https://www.dy2018.com//i/97375.html,ftp://dy:dy@dygodj8.com:1312/[电影天堂www.dy2018.com]九条命BD国法双语中英双字.mkv
175,2016年美国7.7分喜剧动画片《海洋奇缘》BD中英双字",https://www.dy2018.com//i/97739.html,ftp://dy:dy@dygodj8.com:1312/[电影天堂www.dy2018.com]海洋奇缘BD国英双语中英双字.mkv
176,2016年欧美7.1分剧情片《第一夫人》BD中英双字",https://www.dy2018.com//i/97759.html,ftp://t:t@dygod18.com:3125/[电影天堂www.dy2018.com]第一夫人BD中英双字.rmvb
177,2016年美国6.9分科幻片《太空旅客》BD特效中英双字",https://www.dy2018.com//i/97756.html,ftp://t:t@dygod18.com:3125/[电影天堂www.dy2018.com]太空旅客BD特效中英双字.rmvb
178,2016年国产7.7分悬疑片《罗曼蒂克消亡史》HD高清国语中英双字",https://www.dy2018.com//i/97755.html,ftp://dy:dy@dygodj8.com:1312/[电影天堂www.dy2018.com]罗曼蒂克xw史HD高清国语中英双字.mkv
179,2016年国产刘亦菲吴亦凡爱情片《致青春?原来你还在这里》BD国语中字",https://www.dy2018.com//i/97150.html,ftp://q:q@dygod18.com:3521/[电影天堂www.dy2018.com]致青春?原来你还在这里BD国语中字.rmvb
180,2016年美国7.3分剧情同性片《月光男孩》BD中英双字",https://www.dy2018.com//i/97732.html,ftp://q:q@dygod18.com:3521/[电影天堂www.dy2018.com]月光男孩BD中英双字.rmvb
181,2016年美国6.9分动作战争片《间谍同盟》BD中英双字",https://www.dy2018.com//i/97730.html,ftp://q:q@dygod18.com:3521/[电影天堂www.dy2018.com]间谍同盟BD中英双字.rmvb
182,2016年美国7.8分科幻片《奇异博士》BD中英双字",https://www.dy2018.com//i/97708.html,ftp://q:q@dygod18.com:3521/[电影天堂www.dy2018.com]奇异博士BD中英双字.rmvb
183,2017年欧美6.1分动作片《黑夜传说5：血战》BD中英双字",https://www.dy2018.com//i/97721.html,ftp://q:q@dygod18.com:3521/[电影天堂www.dy2018.com]黑夜传说5：血战BD中英双字.rmvb
184,2016年美国6.2分剧情犯罪片《美国牧歌》BD中英双字",https://www.dy2018.com//i/97712.html,ftp://q:q@dygod18.com:3521/[电影天堂www.dy2018.com]美国牧歌BD中英双字.rmvb
185,2016年美国8.1分惊悚片《夜行动物》BD高清中字",https://www.dy2018.com//i/97588.html,ftp://q:q@dygod18.com:3521/[电影天堂www.dy2018.com]夜行动物BD中英双字.rmvb
186,2016年美国8.7分战争片《血战钢锯岭》BD高清中英双字",https://www.dy2018.com//i/97710.html,ftp://q:q@dygod18.com:3521/[电影天堂www.dy2018.com]血战钢锯岭BD中英双字.rmvb
187,2016年国产喜剧片《所以……和黑粉结婚了》BD高清国语中英双字",https://www.dy2018.com//i/97238.html,ftp://q:q@dygod18.com:3521/[电影天堂www.dy2018.com]所以……和黑粉结婚了BD国语中字.rmvb
188,2016年郭富城杨子姗爱情片《天亮之前》BD国粤双语中字",https://www.dy2018.com//i/97212.html,ftp://q:q@dygodj8.com:1121/[电影天堂www.dy2018.com]天亮之前BD国粤双语中字.mkv
189,2016年欧美8.6分战争片《比利?林恩的中场战事》BD中英双字",https://www.dy2018.com//i/97699.html,ftp://q:q@dygod18.com:3521/[电影天堂www.dy2018.com]比利?林恩的中场战事BD中英双字.rmvb
190,2017年美国8.2分科幻片《降临》BD中英双字",https://www.dy2018.com//i/97692.html,ftp://q:q@dygod18.com:3521/[电影天堂www.dy2018.com]降临BD中英双字.rmvb
191,2016年日本动画片《蜡笔小新：梦境世界大突击》BD国粤日语中字",https://www.dy2018.com//i/97681.html,ftp://q:q@dygodj8.com:1121/[电影天堂www.dy2018.com]蜡笔小新：梦境shijie大突击BD国粤日语中字.mkv
192,2016年国产6.6分动作片《三少爷的剑》BD国语中字",https://www.dy2018.com//i/97651.html,ftp://q:q@dygod18.com:3521/[电影天堂www.dy2018.com]三少爷的剑BD国语中字.rmvb
193,2016年国产7.5分纪录片《我在故宫修文物》HD高清国语中字",https://www.dy2018.com//i/97675.html,ftp://q:q@dygodj8.com:1121/[电影天堂www.dy2018.com]我在故宫修文物大电影HD高清国语中字.mkv
194,2016年美国6.3分动作片《侠探杰克：永不回头》BD中英双字",https://www.dy2018.com//i/97609.html,ftp://q:q@dygod18.com:3521/[电影天堂www.dy2018.com]侠探杰克：永不回头BD中英双字.rmvb
195,2016年国产6.8分喜剧片《我不是潘金莲》BD高清国语中英双字",https://www.dy2018.com//i/97668.html,ftp://q:q@dygod18.com:3521/[电影天堂www.dy2018.com]我不是潘金莲BD高清国语中英双字.mkv
196,2016年国产犯罪片《少年》HD高清国语中字",https://www.dy2018.com//i/97667.html,ftp://q:q@dygodj8.com:1121/[电影天堂www.dy2018.com]少年2016HD高清国语中字.mkv
197,2016年欧美7.7分奇幻片《神奇动物在哪里》HD1280高清韩版中字",https://www.dy2018.com//i/97656.html,ftp://q:q@dygodj8.com:1213/[电影天堂www.dy2018.com]神奇dwu在哪里HD1280高清韩版中字.mkv
198,2016年刘德华黄晓明喜剧片《王牌逗王牌》BD国粤双语中字",https://www.dy2018.com//i/97437.html,ftp://q:q@dygodj8.com:1213/[电影天堂www.dy2018.com]王牌逗wpBD国粤双语中字.mkv
199,2106年国产8.1分动作片《湄公河行动》BD国语中字",https://www.dy2018.com//i/97564.html,ftp://q:q@dygod18.com:3521/[电影天堂www.dy2018.com]mghe行动BD国语中字.rmvb
200,2016年中美科幻片《蒸发太平洋》BD中英双字",https://www.dy2018.com//i/97647.html,ftp://q:q@dygod18.com:3521/[电影天堂www.dy2018.com]蒸发tp洋BD中英双字.rmvb
201,2016年6.2分动作片《邻家大贱谍》BD中英双字",https://www.dy2018.com//i/97605.html,ftp://q:q@dygod18.com:3521/[电影天堂www.dy2018.com]邻家大贱谍BD中英双字.rmvb
202,2016年欧美恐怖片《三十一》BD中英双字",https://www.dy2018.com//i/97641.html,ftp://q:q@dygod18.com:3521/[电影天堂www.dy2018.com]sanshiyiBD中英双字.rmvb
203,2016年欧美动作片《极速之巅》BD中英双字",https://www.dy2018.com//i/97634.html,ftp://q:q@dygod18.com:3521/[电影天堂www.dy2018.com]jisu之巅BD中英双字.rmvb
204,2016年美国6.4分悬疑片《但丁密码》BD中英双字",https://www.dy2018.com//i/97519.html,ftp://q:q@dygod18.com:3521/[电影天堂www.dy2018.com]但丁mimaBD中英双字.rmvb
205,2016年美国6.6分惊悚片《火车上的女孩》BD中英双字",https://www.dy2018.com//i/97630.html,ftp://q:q@dygod18.com:3521/[电影天堂www.dy2018.com]huocheshang的女孩BD中英双字.rmvb
206,2016年印度7.4分剧情片《脑残粉》国印双语中字",https://www.dy2018.com//i/97629.html,ftp://q:q@dygodj8.com:1213/[电影天堂www.dy2018.com]naocanfen国印双语中字.mkv
207,2016年欧美7.5分动画片《魔发精灵》BD中英双字",https://www.dy2018.com//i/97628.html,ftp://q:q@dygod18.com:3521/[电影天堂www.dy2018.com]魔发jinglingBD中英双字.rmvb
208,2016年6.8分爱情片《28岁未成年》HD国语中英双字",https://www.dy2018.com//i/97622.html,ftp://q:q@dygodj8.com:1213/[电影天堂www.dy2018.com]28岁weichengnianHD国语中英双字.mkv
209,2015年欧美8.9分剧情片《海蒂和爷爷》BD中字",https://www.dy2018.com//i/97614.html,ftp://q:q@dygod18.com:3521/[电影天堂www.dy2018.com]haidi和yeyeBD中字.rmvb
210,2016年欧美喜剧片《超新约全书》BD法语中字",https://www.dy2018.com//i/97607.html,ftp://q:q@dygod18.com:3521/[电影天堂www.dy2018.com]超新约全书BD法语中字.rmvb
211,2016年6.4分喜剧片《阿拉丁与神灯》HD国法双语中字",https://www.dy2018.com//i/97604.html,ftp://q:q@dygodj8.com:1213/[电影天堂www.dy2018.com]ALD与shendengHD国法双语中字.mkv
212,2016年7.9分动画片《航海王之黄金城》BD日语中字",https://www.dy2018.com//i/97603.html,ftp://q:q@dygodj8.com:1213/[电影天堂www.dy2018.com]HZW之hjcBD日语中字.mkv
213,2016年美国7.2分动作片《会计刺客》BD中英双字",https://www.dy2018.com//i/97541.html,ftp://q:q@dygod18.com:3521/[电影天堂www.dy2018.com]HJcikeBD中英双字.rmvb
214,2016年俄罗斯动作片《暗杀游戏》HD国英双语中字",https://www.dy2018.com//i/97594.html,ftp://q:q@dygodj8.com:1213/[电影天堂www.dy2018.com]暗杀游戏HD国英双语中字.mkv
215,2016美国7.6分剧情片《斯诺登/斯诺登风暴》BD中英双字",https://www.dy2018.com//i/97486.html,ftp://q:q@dygod18.com:3521/[电影天堂www.dy2018.com]斯诺登BD中英双字.rmvb
216,2016年日本8.4分喜剧片《濑户内海》BD日语中字",https://www.dy2018.com//i/97580.html,ftp://q:q@dygodj8.com:1213/[电影天堂www.dy2018.com]濑户内海BD日语中字.rmvb
217,2016年日本7.1分动画片《哆啦A梦：新?大雄的日本诞生》BD国粤日语中字",https://www.dy2018.com//i/97578.html,ftp://a:a@dygodj8.com:81/[电影天堂www.dy2018.com]哆啦A梦：新?大雄的日本诞生BD国粤日语中字.mkv
218,2016年韩国8.3分动作片《釜山行》BD韩语中字",https://www.dy2018.com//i/97252.html,ftp://a:a@dygod18.com:2112/[电影天堂www.dy2018.com]釜山行BD韩语中字.rmvb
219,2016年国产奇幻片《封神传奇/封神榜》BD国粤双语中字",https://www.dy2018.com//i/97228.html,ftp://a:a@dygod18.com:2112/[电影天堂www.dy2018.com]封神榜BD国粤双语中字.mkv
220,2016年国产8.4分喜剧片《驴得水》HD国语中字",https://www.dy2018.com//i/97555.html,ftp://a:a@dygod18.com:2515/[电影天堂www.dy2018.com]驴得水HD国语中字.mkv
221,2016年美国7.7分动画片《逗鸟外传：萌宝满天飞》BD中英双字",https://www.dy2018.com//i/97546.html,ftp://a:a@dygod18.com:2112/[电影天堂www.dy2018.com]逗鸟外传：萌宝满天飞BD中英双字.rmvb
222,2016年国产动作片《惊天破》BD国粤双语中字",https://www.dy2018.com//i/97543.html,ftp://a:a@dygodi8.com:81/[电影天堂www.dy2018.com]惊天破BD国粤双语中字.mkv
