USERID,ORDERDATE,ORDERID,AMOUNTINFO
125587,2016-01-04,4202004663,2429
125982,2016-01-04,4198289959,2366
107731,2016-01-04,4192583617,2344
87112,2016-01-04,4116024157,2299
72270,2016-01-04,4197447435,2299
53529,2016-01-04,4191942253,2299
121721,2016-01-04,4195988218,2199
73166,2016-01-04,4192575507,2199
110114,2016-01-04,4201184422,2199
97422,2016-01-04,4185665794,2198
102839,2016-01-04,4194498954,1899
124055,2016-01-04,4201392551,1899
141974,2016-01-04,4192620135,1899
161402,2016-01-04,4195491871,1899
76465,2016-01-04,4194924515,1889
119798,2016-01-04,3942503004,1849
59271,2016-01-04,4058588908,1799
155706,2016-01-04,4197613661,1799
101790,2016-01-04,4200619204,1799
111394,2016-01-04,3644350898,1599
67459,2016-01-04,4191323022,1549
122186,2016-01-04,4202896673,1549
143648,2016-01-04,4202850996,1399
61543,2016-01-04,4194210112,1354.5
121458,2016-01-04,4193791685,1354.5
72663,2016-01-04,4189573722,1339
120082,2016-01-04,4182355302,1249
151588,2016-01-04,4194476250,1248
143034,2016-01-04,4167688543,1198
72015,2016-01-04,4190130747,1180
65240,2016-01-04,4153941924,1088
124281,2016-01-04,4190983220,999
61690,2016-01-04,4194567469,999
74101,2016-01-04,4197485011,999
82213,2016-01-04,4196665800,799
66184,2016-01-04,4185173554,799
112577,2016-01-04,4191479993,799
151819,2016-01-04,4197762664,699
160298,2016-01-04,4192414784,688
149506,2016-01-04,4194150083,606
152926,2016-01-04,3936940095,548
117330,2016-01-04,4193588841,529
71963,2016-01-04,4119108246,439
73955,2016-01-04,4196058655,399
95063,2016-01-04,4194361997,369
72375,2016-01-04,4200486996,339
75220,2016-01-04,4192251372,323
72986,2016-01-04,4199538220,299
143922,2016-01-04,4202396130,299
162253,2016-01-04,4196797632,289
132647,2016-01-04,3528343923,267
155683,2016-01-04,4107022541,239
102278,2016-01-04,4135027366,229
92830,2016-01-04,3617346041,229
76793,2016-01-04,4191011890,229
122995,2016-01-04,4124528503,219
87078,2016-01-04,4195916934,209
72991,2016-01-04,4194888962,208
128298,2016-01-04,4199269889,199
139518,2016-01-04,4194949247,199
57891,2016-01-04,4199403591,199
159237,2016-01-04,4194723773,199
107589,2016-01-04,4191082502,199
152561,2016-01-04,4193198181,198
109901,2016-01-04,4080997953,195
100449,2016-01-04,4193683203,179
146199,2016-01-04,4197224635,179
155999,2016-01-04,3937748647,139
53445,2016-01-04,4187479345,135
86086,2016-01-04,4191704009,128
97251,2016-01-04,4193521746,119
158936,2016-01-04,4077626135,119
76783,2016-01-04,4197582921,118
71146,2016-01-04,4121149106,116
149572,2016-01-04,4199607142,114
142048,2016-01-04,4198242969,109
64962,2016-01-04,3526631531,99
69026,2016-01-04,4197611087,99
51839,2016-01-04,4192111026,99
53310,2016-01-04,4194320435,99
55710,2016-01-04,3766059820,99
61783,2016-01-04,4199241547,98
61905,2016-01-04,4197601728,98
125668,2016-01-04,4199469114,98
139611,2016-01-04,4190529014,98
128834,2016-01-04,4194224659,89
78677,2016-01-04,4080678324,88
122739,2016-01-04,4131060985,88
75422,2016-01-04,4198241306,79
89226,2016-01-04,4171353200,78
158075,2016-01-04,4197834943,75
68256,2016-01-04,3854776519,72
80892,2016-01-04,4190743968,69
54051,2016-01-04,4199957353,69
76444,2016-01-04,4193626097,69
140005,2016-01-04,4194335457,69
164005,2016-01-04,4196217839,69
137421,2016-01-04,4202859378,69
106754,2016-01-04,4197667451,62.7
132222,2016-01-04,4153927168,59
97944,2016-01-04,4194534833,59
131369,2016-01-04,3946062572,59
109389,2016-01-04,4195429201,59
137269,2016-01-04,4193841426,59
119155,2016-01-04,4194246870,59
133776,2016-01-04,3353085405,59
54567,2016-01-04,4184645067,59
74145,2016-01-04,4191835866,58
126730,2016-01-04,4197607051,55
89039,2016-01-04,4194277409,52
143560,2016-01-04,4192397429,49.9
149546,2016-01-04,4199590724,49
153459,2016-01-04,3673514985,49
87945,2016-01-04,4191491686,49
122646,2016-01-04,4197517454,49
129518,2016-01-04,4195705595,49
77354,2016-01-04,4190987824,46.9
150196,2016-01-04,4193914352,46
89065,2016-01-04,4194693802,44.9
144673,2016-01-04,4199982736,39.9
110716,2016-01-04,4199208687,39.9
131175,2016-01-04,4195955657,39
151203,2016-01-04,4196729707,39
71494,2016-01-04,4187960212,39
146606,2016-01-04,4074696299,39
73216,2016-01-04,4194849801,36
66572,2016-01-04,4192980236,36
161251,2016-01-04,4198779023,35.4
84499,2016-01-04,4191084645,32.8
143234,2016-01-04,3380195119,29.9
106132,2016-01-04,4151200579,29.9
158753,2016-01-04,4191085397,29
76960,2016-01-04,4197179072,29
136248,2016-01-04,4199069549,29
86268,2016-01-04,4199007478,29
116904,2016-01-04,4202496754,29
112797,2016-01-04,4188276292,29
91581,2016-01-04,4194911614,26.9
57066,2016-01-04,4190826381,26.9
75671,2016-01-04,4192135143,25
57404,2016-01-04,4147903436,24
76289,2016-01-04,4181544052,23
76757,2016-01-04,4165351084,22
159249,2016-01-04,4194121130,21.9
116206,2016-01-04,4191976037,21.9
83186,2016-01-04,4201891455,21.6
152638,2016-01-04,4021170432,21.5
141607,2016-01-04,4107737472,20.5
68695,2016-01-04,4191891807,19.9
151350,2016-01-04,4079693886,19.9
115836,2016-01-04,4197287534,19.9
76176,2016-01-04,3965747148,19.9
91976,2016-01-04,4196422618,19.9
54694,2016-01-04,4199695289,19.9
85661,2016-01-04,4197506398,19.9
128184,2016-01-04,3904274004,19.9
66218,2016-01-04,4192544326,19.5
153126,2016-01-04,4116016927,18.9
61781,2016-01-04,4177894191,18.8
125523,2016-01-04,4184941462,18
131420,2016-01-04,4111963160,16.9
63118,2016-01-04,4198365232,15.9
114443,2016-01-04,4002874391,15.5
138664,2016-01-04,4177586819,15.5
144883,2016-01-04,4124341302,15
159216,2016-01-04,4115275145,15
137388,2016-01-04,4120496569,14.5
69891,2016-01-04,4194483295,14
118475,2016-01-04,4177412984,14
61335,2016-01-04,4103874848,13.9
144386,2016-01-04,4127205216,13.9
104548,2016-01-04,4098027510,13.8
79885,2016-01-04,4110845755,13.8
147869,2016-01-04,4193648822,13
71198,2016-01-04,4099429381,12.9
94103,2016-01-04,4166133920,12.5
76205,2016-01-04,4109466958,11.9
128397,2016-01-04,4185665894,11.9
99140,2016-01-04,4115941778,11.9
144217,2016-01-04,4175823226,11.9
135208,2016-01-04,4000672489,11.9
119020,2016-01-04,4199259199,11.9
71440,2016-01-04,3034012440,11
115315,2016-01-04,4077585001,10.9
141304,2016-01-04,4117535975,10.9
84850,2016-01-04,4116475780,9.9
58992,2016-01-04,4202120646,9.9
126088,2016-01-04,3872901451,9.9
58768,2016-01-04,4107562262,9.9
68658,2016-01-04,4180613625,9.9
69860,2016-01-04,4111882981,9.9
164277,2016-01-04,3979838183,9.9
109950,2016-01-04,4107142409,9.9
84441,2016-01-04,4184585158,9.9
152323,2016-01-04,4119386909,9.9
145879,2016-01-04,4144770348,9.9
131517,2016-01-04,4190359276,9.9
117010,2016-01-04,4109931879,9.9
154691,2016-01-04,4159565271,9.9
82848,2016-01-04,4162958845,9.9
130106,2016-01-04,4116476499,9.9
57505,2016-01-04,4107608408,9.9
94532,2016-01-04,4200407720,9.9
143768,2016-01-04,4106924209,9.9
133297,2016-01-04,3896396804,9.9
93007,2016-01-04,3995645440,9.8
87752,2016-01-04,4127746048,9
53600,2016-01-04,4110218912,9
148654,2016-01-04,4194453286,9
137373,2016-01-04,4177621029,9
89045,2016-01-04,4181725029,8.6
126907,2016-01-04,4138460030,8
127197,2016-01-04,3993874182,7.8
159713,2016-01-04,4112181910,7.8
153633,2016-01-04,4112181898,7.8
92380,2016-01-04,4109378340,6.8
52207,2016-01-04,4172952202,6.8
138866,2016-01-04,4106712687,6.8
53198,2016-01-04,4106797842,6.3
142862,2016-01-04,4184491152,6
68420,2016-01-04,4077761312,6
98250,2016-01-04,4084760520,6
54759,2016-01-04,4106828080,6
61283,2016-01-04,4187167724,6
53110,2016-01-04,4171570848,6
67712,2016-01-04,3979749162,6
148561,2016-01-04,3990886127,5.9
93841,2016-01-04,4107645512,5
152429,2016-01-04,4123774914,2.9
148653,2016-01-04,4104528811,0.5
72647,2016-01-04,4195718902,0.5
149703,2016-01-04,4194404523,0.5
164163,2016-01-04,4195260787,0.5
122566,2016-01-05,4190757239,6899
141237,2016-01-05,4192415226,6899
86645,2016-01-05,4173482738,6299
130513,2016-01-05,4192631348,5399
62584,2016-01-05,4199436315,4899
112794,2016-01-05,4036976507,4729
76108,2016-01-05,4195317394,4499
98233,2016-01-05,4196196682,4379
56239,2016-01-05,4021477603,4298
100268,2016-01-05,4192136647,4298
103271,2016-01-05,4192681043,3999
55937,2016-01-05,4196959754,3988
150122,2016-01-05,4190498104,3926
73436,2016-01-05,4191732171,3799
141468,2016-01-05,4200791212,3799
158489,2016-01-05,4202355657,3789
152440,2016-01-05,4201017129,3699
147066,2016-01-05,4187051103,3699
84982,2016-01-05,4201537835,3698
66610,2016-01-05,4200214604,3539
121697,2016-01-05,4199893125,3499
61589,2016-01-05,4197031817,3299
129790,2016-01-05,4202210193,3139
91462,2016-01-05,4201605449,3099
142576,2016-01-05,3995893263,2999
96836,2016-01-05,4195293081,2999
150513,2016-01-05,4191840883,2999
54147,2016-01-05,4201822709,2699
94974,2016-01-05,4190852902,2468
101909,2016-01-05,4190920186,2399
77556,2016-01-05,4194846327,2366
66281,2016-01-05,4194377440,2366
163581,2016-01-05,4197198654,2286
74195,2016-01-05,4201159480,2199
139759,2016-01-05,4166953647,1899
57836,2016-01-05,3906117878,1888
81950,2016-01-05,4196484201,1888
127314,2016-01-05,3764524731,1799
101970,2016-01-05,4171945510,1580
95876,2016-01-05,4199669770,1499
119914,2016-01-05,4197156045,1499
150136,2016-01-05,4200908898,1499
159021,2016-01-05,4195596329,1249
151038,2016-01-05,4188198858,1099
135305,2016-01-05,4195629956,1028
141298,2016-01-05,4184067691,999
135570,2016-01-05,4193895330,999
142540,2016-01-05,4194999149,999
160234,2016-01-05,4196714438,999
150083,2016-01-05,4203003599,945
62122,2016-01-05,4192010306,866
77706,2016-01-05,4162818270,799
150379,2016-01-05,4200247046,799
143068,2016-01-05,4202322606,791
93090,2016-01-05,4201913576,790
118030,2016-01-05,4198072074,760
102514,2016-01-05,4199314170,759
57059,2016-01-05,4037071571,699
75092,2016-01-05,4197926675,690
59537,2016-01-05,4195851504,599
105229,2016-01-05,4132284077,489
120885,2016-01-05,4194154180,436
70310,2016-01-05,4200614898,399
60541,2016-01-05,4199926911,399
136804,2016-01-05,4119432572,388
144178,2016-01-05,4160008130,379
80934,2016-01-05,4198079848,318
127965,2016-01-05,4188220734,303
127717,2016-01-05,4157214116,299
150563,2016-01-05,4201048361,299
80165,2016-01-05,3975499621,298
83071,2016-01-05,4196389229,289
88179,2016-01-05,4196467750,289
132438,2016-01-05,4197645045,279
101693,2016-01-05,4197062999,279
74349,2016-01-05,4197398254,269
125744,2016-01-05,4193786686,258
101900,2016-01-05,4194405217,238
116726,2016-01-05,4082786023,231
113580,2016-01-05,4196548266,219
161858,2016-01-05,4191468207,219
68774,2016-01-05,4192289601,199
134027,2016-01-05,4098746407,199
142882,2016-01-05,4197976040,199
94727,2016-01-05,4031274295,149
77188,2016-01-05,4185198941,139
125880,2016-01-05,3512749983,135
147087,2016-01-05,4199495824,130
116859,2016-01-05,4085045877,130
136704,2016-01-05,3648279322,128
137397,2016-01-05,4154100923,125
159309,2016-01-05,3535107265,122
117912,2016-01-05,3092823522,119
139999,2016-01-05,4198985783,119
118072,2016-01-05,4194656041,119
74285,2016-01-05,4194246195,118
75968,2016-01-05,4187207710,115
100261,2016-01-05,3996917592,109
104237,2016-01-05,4195416833,100
107218,2016-01-05,4175175668,99
101853,2016-01-05,4194608169,99
113399,2016-01-05,4194161429,99
103163,2016-01-05,3998788635,98
126276,2016-01-05,3860216729,86
129977,2016-01-05,4195410742,78
88532,2016-01-05,4117580603,69
113458,2016-01-05,3538195094,69
162255,2016-01-05,4191433051,69
75443,2016-01-05,4191315899,69
154791,2016-01-05,4191760256,68
135784,2016-01-05,4199666887,68
123828,2016-01-05,4196275575,66
125176,2016-01-05,4191588222,66
75348,2016-01-05,4193295630,65.9
70100,2016-01-05,4170053648,62.9
147266,2016-01-05,4035209741,61
112255,2016-01-05,4196982800,59.9
163335,2016-01-05,4111453259,59.9
137882,2016-01-05,4198256838,59
160555,2016-01-05,4192897755,59
95549,2016-01-05,3645208560,59
136295,2016-01-05,4200043806,59
131512,2016-01-05,4194105520,59
62096,2016-01-05,4194723152,59
74921,2016-01-05,4191552005,59
141523,2016-01-05,4192914864,59
98159,2016-01-05,4202503259,59
105496,2016-01-05,4195855281,59
117199,2016-01-05,4140190175,59
121039,2016-01-05,4188974614,54.5
112667,2016-01-05,4196696440,50
92789,2016-01-05,3977960666,49
143312,2016-01-05,4139699506,49
54407,2016-01-05,4199603658,49
65557,2016-01-05,4139737580,49
79958,2016-01-05,4191199207,49
62556,2016-01-05,4195094291,49
131448,2016-01-05,4195219155,49
146299,2016-01-05,4194954992,46.9
63607,2016-01-05,4143333976,46.9
131362,2016-01-05,4014952018,46.9
66690,2016-01-05,4192329431,45
130913,2016-01-05,4194064801,44.9
112144,2016-01-05,3897710929,44.9
72388,2016-01-05,4191584342,39
79492,2016-01-05,4163139890,39
94809,2016-01-05,4190676505,39
160082,2016-01-05,4193426656,38
99769,2016-01-05,4201020496,38
134210,2016-01-05,4010259585,34.9
64873,2016-01-05,4192316556,33
57265,2016-01-05,3661954470,30
160499,2016-01-05,4191159709,29.9
162344,2016-01-05,4165021358,29.9
151206,2016-01-05,4192049146,29
155260,2016-01-05,3414113839,29
156321,2016-01-05,4136860254,24
121332,2016-01-05,4148865238,23.9
68758,2016-01-05,4194277409,23
118304,2016-01-05,4191203050,21.9
66206,2016-01-05,4103335369,21.9
136713,2016-01-05,4192507135,21.9
108723,2016-01-05,4192500821,21.9
70277,2016-01-05,4031573894,21.9
84769,2016-01-05,4195237957,21.9
51659,2016-01-05,4192472515,21.8
150164,2016-01-05,4137869307,19.9
160102,2016-01-05,4117036348,19.5
150549,2016-01-05,4119011425,18.9
106348,2016-01-05,4167415765,18.8
56319,2016-01-05,4200385741,17.9
59184,2016-01-05,4201908809,17.9
96786,2016-01-05,4099863834,16.9
90620,2016-01-05,3982353400,15.5
119962,2016-01-05,4193329138,15.5
160333,2016-01-05,4101251006,15
98890,2016-01-05,4020372976,14
148040,2016-01-05,4107505285,13
107131,2016-01-05,4096651648,13
155299,2016-01-05,4192041765,12.5
153055,2016-01-05,4101642281,12
88647,2016-01-05,4177210846,11.9
159435,2016-01-05,4110474230,11.9
162443,2016-01-05,4109383230,11.9
124863,2016-01-05,4137584817,11.9
135909,2016-01-05,4194031948,11.9
109216,2016-01-05,4194642296,11.9
65624,2016-01-05,4114954034,11.2
99930,2016-01-05,4097668222,11.2
122278,2016-01-05,4172622898,11
164375,2016-01-05,4117034067,11
154815,2016-01-05,4116902835,11
132227,2016-01-05,4175463369,10.9
87174,2016-01-05,4185781871,10.9
101438,2016-01-05,4124557508,10.9
119937,2016-01-05,4079750298,10.9
83872,2016-01-05,4174985112,10.9
126564,2016-01-05,4175311056,9.9
84482,2016-01-05,4195854295,9.9
54842,2016-01-05,3931484509,9.9
120822,2016-01-05,4148321733,9.9
139151,2016-01-05,4102076298,9.9
105511,2016-01-05,4178797624,9.9
144258,2016-01-05,4132786274,9.9
113121,2016-01-05,4176348350,9.9
148106,2016-01-05,4109885901,9.9
132785,2016-01-05,4186936920,9.9
92698,2016-01-05,4190914637,9.9
99245,2016-01-05,4107323399,9.9
82449,2016-01-05,4111112267,9.9
121784,2016-01-05,4099271892,9.9
124286,2016-01-05,4115833411,9.9
68907,2016-01-05,4107043974,9.9
148994,2016-01-05,4162959216,9.9
81526,2016-01-05,4171505841,9.9
75879,2016-01-05,4185432551,9.9
74604,2016-01-05,4191419273,9.9
55181,2016-01-05,4139267471,9.9
139111,2016-01-05,3985514042,9
156573,2016-01-05,4169090365,8.9
129406,2016-01-05,4164357302,8.9
70764,2016-01-05,3991721990,8.9
110632,2016-01-05,4111606418,8.9
103872,2016-01-05,4145668105,8.8
55110,2016-01-05,4098390156,8.6
58339,2016-01-05,4189594379,8
153973,2016-01-05,4107528822,7.9
71038,2016-01-05,4104398858,7.8
65508,2016-01-05,4038441444,7.8
105494,2016-01-05,4109083938,6.9
157140,2016-01-05,4106851235,6.3
75669,2016-01-05,4023172609,6.3
134750,2016-01-05,4098088308,6
122702,2016-01-05,4037869459,6
153586,2016-01-05,4107323740,6
124263,2016-01-05,4074945833,4.2
58040,2016-01-05,4099248825,3.9
109659,2016-01-05,4123447795,2.9
120379,2016-01-05,4116350197,2.9
63910,2016-01-05,4193501500,0.5
118161,2016-01-05,4196221086,0.5
109209,2016-01-05,4190497540,0.5
55857,2016-01-05,4197530814,0.5
164404,2016-01-05,4190697287,0.5
92980,2016-01-06,4190637027,6899
137478,2016-01-06,4171474281,6099
112641,2016-01-06,4196709770,5400
148904,2016-01-06,4159594093,4729
160527,2016-01-06,4197495627,4499
73450,2016-01-06,4191420900,4499
142778,2016-01-06,4201502271,4099
130104,2016-01-06,4195633124,3999
77340,2016-01-06,4192106192,3999
134617,2016-01-06,4193295114,3988
137234,2016-01-06,4188682223,3988
59485,2016-01-06,4201657491,3988
158132,2016-01-06,4195251569,3899
115065,2016-01-06,4190710161,3869
101391,2016-01-06,4192784315,3799
81478,2016-01-06,4202839564,3599
156780,2016-01-06,4201931107,3599
148751,2016-01-06,4195789382,3599
122528,2016-01-06,4191824709,3499
56137,2016-01-06,4192178303,3488
118159,2016-01-06,4138793940,3099
94242,2016-01-06,4104297488,3099
57986,2016-01-06,4167334665,2999
52627,2016-01-06,4034250512,2999
162243,2016-01-06,4197712016,2799
164442,2016-01-06,4188106228,2699
66942,2016-01-06,4201668330,2599
155797,2016-01-06,4191572576,2586
69206,2016-01-06,4197975135,2499
85894,2016-01-06,4190422684,2499
64792,2016-01-06,4189738047,2499
111878,2016-01-06,4199751118,2499
89919,2016-01-06,4184796890,2499
130690,2016-01-06,3675480057,2488
56798,2016-01-06,4178363717,2365
159841,2016-01-06,4192425942,2286
130227,2016-01-06,4194106246,2199
132706,2016-01-06,4192225721,2088
110111,2016-01-06,4190832627,2088
160517,2016-01-06,4195545508,1999
82208,2016-01-06,4190974198,1899
147333,2016-01-06,4202876884,1889
142937,2016-01-06,4178773672,1769
63046,2016-01-06,4191333680,1599
158662,2016-01-06,4186090095,1388
130350,2016-01-06,4197831347,1299
61188,2016-01-06,4195884385,1089
61766,2016-01-06,4192655242,945
101971,2016-01-06,4197645049,849
97360,2016-01-06,4202382887,818
61002,2016-01-06,4202283473,759
82225,2016-01-06,4196365417,699
84805,2016-01-06,4152675862,699
69889,2016-01-06,4196511985,690
70727,2016-01-06,3935735406,689
80193,2016-01-06,4198222863,599
132710,2016-01-06,4192298018,558
53350,2016-01-06,4014530375,441
65005,2016-01-06,4191118946,439
97170,2016-01-06,3954022458,436
60501,2016-01-06,4193298274,429
94402,2016-01-06,3925142849,399
78371,2016-01-06,4192691901,399
138073,2016-01-06,4201204608,399
164545,2016-01-06,4202487164,399
126725,2016-01-06,3659302946,359
67501,2016-01-06,4191680176,349
65250,2016-01-06,4202168861,328
80686,2016-01-06,4190162672,318
151192,2016-01-06,4191083639,299
62835,2016-01-06,4146630439,299
160316,2016-01-06,4190707266,299
158052,2016-01-06,4192728088,299
136017,2016-01-06,4176777617,295
134832,2016-01-06,4196024935,289
120187,2016-01-06,4196480672,248
74551,2016-01-06,4153085268,209
97786,2016-01-06,4191069624,199
71185,2016-01-06,4191365488,199
99631,2016-01-06,4199607397,199
79606,2016-01-06,4192565502,199
85704,2016-01-06,4194926560,199
106941,2016-01-06,4189936296,199
101545,2016-01-06,4110857211,199
154458,2016-01-06,4195790177,188
102430,2016-01-06,4134525296,179
146786,2016-01-06,4194572195,169
94345,2016-01-06,4139699506,169
71405,2016-01-06,3745473580,139
145359,2016-01-06,4201487062,128
132145,2016-01-06,4035001057,109
59236,2016-01-06,4197640292,106
127508,2016-01-06,4201443732,105
87076,2016-01-06,4189322251,100
88290,2016-01-06,4202248497,99.9
145997,2016-01-06,4200279705,99.9
69118,2016-01-06,4194774979,99
103841,2016-01-06,4198015132,99
88739,2016-01-06,4191709242,99
157557,2016-01-06,4020947026,99
110183,2016-01-06,4197038238,99
104745,2016-01-06,4199380064,99
56799,2016-01-06,4193318049,99
125497,2016-01-06,4196021485,99
148045,2016-01-06,4200454555,99
59361,2016-01-06,4197068498,98
139244,2016-01-06,3855293447,98
128218,2016-01-06,4201060497,89
106114,2016-01-06,4136108677,89
118542,2016-01-06,4192858682,88
74388,2016-01-06,4184926784,81
164328,2016-01-06,4200131815,79.9
85043,2016-01-06,4194328616,79.9
146391,2016-01-06,4196673099,79
122313,2016-01-06,4200462426,78
99449,2016-01-06,4196569482,75
91270,2016-01-06,4195176534,69
94268,2016-01-06,4199844002,69
133497,2016-01-06,4190826743,69
162271,2016-01-06,4180374720,69
