age,gender,income,rfm_score,response
20,0,52805,0,0
31,1,52801,0,0
31,1,52801,0,0
33,1,52798,0,0
32,1,52795,0,0
32,1,52795,0,0
29,0,52787,0,0
29,0,52787,0,0
39,1,52781,0,0
39,1,52781,0,0
33,0,52765,0,0
38,1,52763,0,0
45,0,52757,0,0
48,1,52755,0,0
30,0,52750,0,0
33,1,52747,0,0
34,1,52743,0,0
28,1,52739,0,0
28,1,52739,0,0
41,1,52727,0,0
41,1,52727,0,0
44,0,52721,0,0
44,0,52721,0,0
28,1,52718,0,0
38,1,52717,0,0
38,1,52717,0,0
44,0,52717,0,0
44,0,52717,0,0
37,0,52711,0,0
37,0,52711,0,0
56,0,52707,0,0
56,0,52707,0,0
40,1,52702,0,0
29,1,52696,0,0
29,1,52696,0,0
67,0,52695,0,0
67,0,52695,0,0
60,0,52695,0,0
60,0,52695,0,0
29,1,52690,0,0
29,1,52690,0,0
24,1,52690,0,0
24,1,52690,0,0
65,0,52690,0,0
65,0,52690,0,0
41,0,52685,0,0
56,1,52682,0,0
49,1,52679,0,0
49,1,52679,0,0
29,1,52677,0,0
52,1,52676,0,0
33,0,52673,0,0
33,0,52673,0,0
29,0,52673,0,0
29,0,52673,0,0
43,1,52669,0,0
38,0,52669,0,0
38,0,52669,0,0
45,0,52668,0,0
41,0,52667,0,0
44,0,52660,0,0
30,0,52660,0,0
30,0,52660,0,0
32,1,52657,0,0
37,1,52650,0,0
45,1,52648,0,0
45,0,52648,0,0
45,0,52648,0,0
44,0,52648,0,0
44,0,52648,0,0
46,1,52647,0,0
40,0,52641,0,0
43,1,52640,0,0
37,1,52638,0,0
35,1,52635,0,0
45,1,52634,0,0
39,1,52632,0,0
51,0,52631,0,0
18,0,52629,0,0
18,0,52629,0,0
47,1,52628,0,0
35,0,52628,0,0
33,1,52627,0,0
55,1,52624,0,0
42,0,52623,0,0
28,1,52621,0,0
40,0,52621,0,0
39,0,52615,0,0
39,0,52615,0,0
39,0,52614,0,0
32,1,52613,0,0
32,1,52613,0,0
61,0,52613,0,0
27,0,52611,0,0
35,0,52610,0,0
41,1,52609,0,0
43,0,52608,0,0
35,0,52607,0,0
36,0,52605,0,0
42,0,52604,0,0
42,0,52604,0,0
43,1,52602,0,0
43,1,52602,0,0
31,1,52602,0,0
34,0,52599,0,0
34,0,52599,0,0
38,1,52597,0,0
38,1,52597,0,0
43,1,52595,0,0
39,1,52595,0,0
39,0,52590,0,0
36,1,52588,0,0
40,0,52588,0,0
40,0,52588,0,0
44,1,52586,0,0
27,1,52585,0,0
27,1,52585,0,0
48,1,52580,0,0
48,1,52580,0,0
60,0,52579,0,0
18,0,52579,0,0
38,1,52576,0,0
40,0,52571,0,0
69,1,52568,0,0
51,0,52568,0,0
51,0,52568,0,0
27,0,52568,0,0
27,0,52568,0,0
40,0,52565,0,0
31,1,52564,0,0
29,1,52564,0,0
41,0,52564,0,0
45,1,52561,0,0
45,1,52561,0,0
47,1,52559,0,0
39,0,52559,0,0
39,0,52559,0,0
27,0,52556,0,0
51,0,52555,0,0
51,0,52555,0,0
31,1,52552,0,0
31,1,52552,0,0
36,0,52552,0,0
41,0,52551,0,0
41,0,52551,0,0
37,1,52550,0,0
35,0,52546,0,0
61,1,52541,0,0
32,0,52541,0,0
32,0,52541,0,0
53,1,52536,0,0
53,1,52536,0,0
30,0,52532,0,0
30,0,52532,0,0
41,1,52531,0,0
79,0,52529,0,0
43,1,52528,0,0
43,1,52528,0,0
33,0,52527,0,0
22,1,52526,0,0
39,0,52526,0,0
39,0,52526,0,0
29,1,52523,0,0
39,0,52523,0,0
49,0,52516,0,0
47,0,52512,0,0
41,0,52511,0,0
63,0,52510,0,0
63,0,52510,0,0
45,1,52507,0,0
45,1,52507,0,0
36,1,52502,0,0
36,1,52502,0,0
80,0,52494,0,0
80,0,52494,0,0
45,0,52494,0,0
78,1,52490,0,0
38,0,52490,0,0
57,1,52487,0,0
39,1,52487,0,0
39,1,52487,0,0
17,0,52482,0,0
17,0,52482,0,0
27,0,52480,0,0
27,0,52480,0,0
43,1,52479,0,0
43,1,52479,0,0
33,0,52473,0,0
33,0,52473,0,0
45,0,52472,0,0
45,0,52472,0,0
25,1,52471,0,0
43,1,52468,0,0
43,1,52468,0,0
29,1,52468,0,0
23,0,52468,0,0
58,1,52467,0,0
16,1,52462,0,0
16,1,52462,0,0
46,1,52458,0,0
53,0,52458,0,0
53,0,52458,0,0
35,0,52446,0,0
41,1,52442,0,0
41,1,52442,0,0
38,1,52442,0,0
38,1,52442,0,0
47,1,52437,0,0
49,0,52435,0,0
48,0,52423,0,0
15,1,52418,0,0
20,0,52409,0,0
20,0,52409,0,0
42,1,52408,0,0
42,1,52408,0,0
22,0,52397,0,0
43,1,52382,0,0
50,1,52380,0,0
23,0,52380,0,0
36,1,52378,0,0
36,1,52378,0,0
26,1,52374,0,0
35,1,52365,0,0
35,1,52365,0,0
29,0,52365,0,0
40,0,52351,0,0
40,0,52351,0,0
32,1,52326,0,0
65,0,52311,0,0
72,1,52302,0,0
27,0,52301,0,0
27,0,52301,0,0
23,0,52282,0,0
45,0,52280,0,0
37,0,52259,0,0
37,0,52259,0,0
37,0,52259,0,0
38,0,52255,0,0
44,0,52250,0,0
44,0,52250,0,0
37,0,52247,0,0
38,0,52246,0,0
42,1,52245,0,0
42,1,52245,0,0
50,0,52236,0,0
50,1,52227,0,0
36,1,52224,0,0
36,1,52224,0,0
78,0,52222,0,0
40,1,52222,0,0
40,1,52222,0,0
30,1,52221,0,0
33,1,52215,0,0
42,1,52213,0,0
42,1,52213,0,0
14,0,52202,0,0
14,0,52202,0,0
40,1,52196,0,0
56,1,52190,0,0
55,0,52185,0,0
55,0,52185,0,0
29,1,52184,0,0
29,1,52184,0,0
58,0,52181,0,0
58,0,52181,0,0
34,0,52181,0,0
59,1,52175,0,0
40,0,52171,0,0
52,1,52170,0,0
52,1,52170,0,0
35,0,52170,0,0
35,0,52170,0,0
48,0,52155,0,0
42,0,52137,0,0
32,1,52043,0,0
32,1,52043,0,0
29,1,52032,0,0
59,0,52030,0,0
28,0,52018,0,0
44,1,52013,0,0
44,1,52013,0,0
40,1,51985,0,0
40,1,51985,0,0
34,1,51984,0,0
34,1,51984,0,0
28,1,51984,0,0
27,1,51984,0,0
31,0,51983,0,0
16,0,51974,0,0
36,0,51956,0,0
36,0,51956,0,0
41,1,51955,0,0
36,0,51955,0,0
36,0,51955,0,0
32,1,51949,0,0
39,0,51949,0,0
40,0,51946,0,0
34,0,51946,0,0
22,0,51944,0,0
55,0,51943,0,0
55,0,51943,0,0
42,0,51941,0,0
45,0,51936,0,0
36,1,51934,0,0
42,0,51934,0,0
60,0,51933,0,0
47,0,51932,0,0
42,0,51932,0,0
42,0,51932,0,0
53,1,51929,0,0
27,1,51929,0,0
27,1,51929,0,0
20,1,51929,0,0
41,0,51929,0,0
41,0,51929,0,0
44,1,51925,0,0
44,1,51925,0,0
52,1,51924,0,0
45,1,51924,0,0
45,1,51924,0,0
74,1,51923,0,0
49,1,51923,0,0
29,1,51923,0,0
42,0,51921,0,0
37,1,51919,0,0
29,0,51919,0,0
40,0,51917,0,0
50,0,51915,0,0
46,0,51915,0,0
45,1,51913,0,0
38,1,51911,0,0
50,1,51907,0,0
48,1,51907,0,0
48,1,51907,0,0
44,0,51907,0,0
50,0,51902,0,0
40,0,51896,0,0
40,0,51896,0,0
32,1,51894,0,0
26,1,51894,0,0
21,0,51894,0,0
21,0,51894,0,0
55,0,51893,0,0
36,1,51891,0,0
52,0,51890,0,0
53,0,51889,0,0
53,0,51889,0,0
30,0,51886,0,0
33,0,51883,0,0
33,0,51883,0,0
27,1,51881,0,0
39,1,51880,0,0
52,1,51879,0,0
44,0,51879,0,0
44,0,51879,0,0
31,1,51871,0,0
48,0,51869,0,0
38,1,51868,0,0
38,1,51868,0,0
37,1,51861,0,0
37,1,51861,0,0
20,1,51855,0,0
36,1,51854,0,0
36,1,51854,0,0
40,0,51851,0,0
40,0,51851,0,0
51,1,51843,0,0
51,1,51843,0,0
39,1,51840,0,0
39,1,51840,0,0
33,1,51837,0,0
43,1,51828,0,0
43,1,51828,0,0
52,1,51822,0,0
48,0,51806,0,0
24,0,51805,0,0
24,0,51805,0,0
29,1,51799,0,0
41,1,51790,0,0
63,0,51772,0,0
32,0,51771,0,0
73,1,51768,0,0
73,1,51768,0,0
50,0,51768,0,0
32,1,51755,0,0
38,1,51747,0,0
38,1,51747,0,0
31,1,51743,0,0
31,1,51743,0,0
20,1,51742,0,0
47,0,51741,0,0
47,0,51741,0,0
31,0,51741,0,0
31,0,51741,0,0
48,1,51740,0,0
41,1,51739,0,0
29,1,51736,0,0
29,1,51736,0,0
26,1,51735,0,0
41,1,51733,0,0
23,0,51733,0,0
23,0,51733,0,0
31,1,51729,0,0
32,1,51728,0,0
32,1,51728,0,0
57,0,51728,0,0
17,0,51725,0,0
24,0,51721,0,0
41,1,51717,0,0
48,0,51717,0,0
48,0,51717,0,0
37,1,51714,0,0
38,0,51712,0,0
38,0,51712,0,0
42,0,51708,0,0
42,0,51708,0,0
36,0,51706,0,0
27,1,51704,0,0
27,1,51704,0,0
60,1,51702,0,0
60,1,51702,0,0
43,0,51702,0,0
51,0,51697,0,0
26,0,51694,0,0
32,0,51694,0,0
46,1,51691,0,0
46,1,51691,0,0
55,1,51689,0,0
46,1,51687,0,0
46,1,51687,0,0
38,1,51685,0,0
38,1,51685,0,0
44,1,51684,0,0
44,1,51684,0,0
38,0,51681,0,0
42,0,51678,0,0
42,0,51678,0,0
27,0,51677,0,0
40,1,51672,0,0
40,1,51672,0,0
54,0,51664,0,0
54,0,51664,0,0
64,1,51663,0,0
41,1,51655,0,0
41,1,51655,0,0
34,1,51655,0,0
20,0,51655,0,0
19,1,51654,0,0
36,1,51624,0,0
45,0,51586,0,0
48,1,51551,0,0
38,1,51550,0,0
22,1,51547,0,0
37,0,51545,0,0
27,1,51544,0,0
30,0,51542,0,0
30,0,51542,0,0
20,1,51541,0,0
42,1,51540,0,0
61,0,51540,0,0
55,1,51539,0,0
55,1,51539,0,0
26,1,51538,0,0
26,1,51538,0,0
44,1,51537,0,0
39,1,51537,0,0
32,1,51537,0,0
32,1,51537,0,0
25,1,51537,0,0
47,0,51537,0,0
47,0,51537,0,0
44,0,51537,0,0
34,0,51537,0,0
32,0,51536,0,0
23,0,51536,0,0
23,0,51536,0,0
28,0,51531,0,0
37,1,51529,0,0
37,1,51529,0,0
32,0,51526,0,0
38,0,51525,0,0
38,0,51525,0,0
32,0,51525,0,0
33,0,51524,0,0
32,1,51523,0,0
55,1,51522,0,0
45,0,51520,0,0
45,0,51520,0,0
42,0,51518,0,0
68,1,51513,0,0
48,1,51511,0,0
48,1,51511,0,0
57,1,51510,0,0
43,1,51509,0,0
43,1,51509,0,0
36,1,51509,0,0
32,0,51509,0,0
32,0,51509,0,0
49,0,51505,0,0
22,0,51499,0,0
18,1,51496,0,0
18,1,51496,0,0
60,0,51496,0,0
43,1,51495,0,0
60,0,51495,0,0
23,1,51490,0,0
23,1,51490,0,0
21,1,51490,0,0
24,0,51487,0,0
37,0,51486,0,0
37,0,51486,0,0
48,1,51485,0,0
30,0,51485,0,0
28,0,51485,0,0
47,0,51484,0,0
47,0,51484,0,0
20,0,51482,0,0
20,0,51482,0,0
35,1,51481,0,0
33,1,51481,0,0
33,1,51481,0,0
50,0,51481,0,0
50,0,51481,0,0
52,0,51474,0,0
40,0,51474,0,0
41,0,51473,0,0
31,1,51469,0,0
31,1,51469,0,0
53,0,51469,0,0
53,0,51469,0,0
58,1,51468,0,0
48,1,51468,0,0
37,1,51467,0,0
36,1,51467,0,0
36,1,51467,0,0
48,0,51466,0,0
43,0,51459,0,0
26,1,51457,0,0
26,1,51457,0,0
23,1,51454,0,0
19,1,51454,0,0
19,1,51454,0,0
21,0,51446,0,0
21,0,51446,0,0
15,1,51418,0,0
54,0,51415,0,0
43,0,51413,0,0
34,0,51399,0,0
34,0,51399,0,0
45,1,51397,0,0
45,1,51397,0,0
48,1,51396,0,0
48,1,51396,0,0
43,1,51391,0,0
50,1,51385,0,0
50,1,51385,0,0
66,0,51385,0,0
66,0,51385,0,0
45,1,51382,0,0
45,1,51382,0,0
47,1,51368,0,0
36,1,51354,0,0
42,0,51353,0,0
43,1,51348,0,0
43,1,51348,0,0
46,0,51344,0,0
46,0,51344,0,0
61,1,51340,0,0
61,1,51340,0,0
59,1,51340,0,0
40,1,51340,0,0
40,1,51340,0,0
39,1,51340,0,0
30,0,51339,0,0
42,0,51338,0,0
30,0,51338,0,0
30,1,51336,0,0
41,1,51335,0,0
41,1,51335,0,0
37,1,51334,0,0
37,1,51334,0,0
32,1,51333,0,0
37,1,51332,0,0
30,1,51332,0,0
47,0,51332,0,0
47,0,51332,0,0
38,0,51330,0,0
28,0,51330,0,0
47,0,51329,0,0
45,0,51327,0,0
45,0,51327,0,0
39,1,51326,0,0
39,1,51326,0,0
36,0,51322,0,0
47,0,51319,0,0
39,0,51316,0,0
39,0,51316,0,0
56,0,51309,0,0
45,1,51304,0,0
29,0,51304,0,0
29,0,51304,0,0
52,0,51303,0,0
52,0,51303,0,0
18,0,51299,0,0
42,1,51298,0,0
42,1,51298,0,0
37,0,51298,0,0
45,1,51296,0,0
45,1,51296,0,0
26,1,51294,0,0
51,0,51292,0,0
51,1,51291,0,0
51,1,51291,0,0
66,0,51289,0,0
25,0,51287,0,0
33,1,51277,0,0
31,0,51273,0,0
31,0,51273,0,0
41,1,51272,0,0
60,0,51271,0,0
44,0,51271,0,0
37,1,51270,0,0
37,1,51270,0,0
52,0,51270,0,0
51,0,51270,0,0
46,0,51270,0,0
46,0,51270,0,0
31,1,51268,0,0
31,1,51268,0,0
30,1,51268,0,0
65,1,51267,0,0
44,1,51264,0,0
44,1,51264,0,0
43,0,51264,0,0
43,1,51263,0,0
43,1,51263,0,0
60,0,51263,0,0
60,0,51263,0,0
49,0,51263,0,0
46,0,51263,0,0
46,0,51263,0,0
64,0,51259,0,0
33,0,51258,0,0
47,1,51257,0,0
43,1,51253,0,0
43,1,51253,0,0
33,0,51253,0,0
33,0,51253,0,0
27,0,51244,0,0
35,1,51238,0,0
29,1,51179,0,0
32,1,51175,0,0
43,0,51168,0,0
24,0,51149,0,0
46,1,51141,0,0
30,0,51140,0,0
36,0,51139,0,0
36,0,51139,0,0
52,0,51132,0,0
45,0,51130,0,0
35,0,51129,0,0
30,0,51128,0,0
74,1,51125,0,0
44,0,51125,0,0
30,1,51119,0,0
38,0,51118,0,0
45,0,51116,0,0
39,0,51113,0,0
37,0,51100,0,0
56,1,51097,0,0
37,0,51092,0,0
37,0,51092,0,0
47,1,51083,0,0
47,1,51083,0,0
42,1,51082,0,0
48,0,51081,0,0
48,0,51081,0,0
17,0,51077,0,0
17,0,51077,0,0
43,1,51072,0,0
40,1,51072,0,0
40,1,51072,0,0
39,0,51070,0,0
39,0,51070,0,0
37,0,51070,0,0
37,0,51070,0,0
52,0,51054,0,0
42,1,51052,0,0
42,1,51052,0,0
51,0,51050,0,0
38,1,51048,0,0
38,1,51048,0,0
34,1,51047,0,0
34,1,51047,0,0
25,1,51046,0,0
25,1,51046,0,0
61,0,51046,0,0
45,1,51044,0,0
45,1,51044,0,0
24,1,51044,0,0
24,1,51044,0,0
18,1,51044,0,0
40,1,51042,0,0
40,1,51042,0,0
30,1,51042,0,0
30,1,51042,0,0
52,0,51038,0,0
52,0,51038,0,0
45,1,51036,0,0
39,1,51036,0,0
39,1,51036,0,0
44,1,51031,0,0
40,1,51031,0,0
40,1,51031,0,0
23,0,51031,0,0
23,0,51031,0,0
39,1,51028,0,0
39,1,51028,0,0
37,1,51027,0,0
36,0,51027,0,0
44,0,51026,0,0
40,0,51023,0,0
48,0,51020,0,0
57,1,51017,0,0
57,1,51017,0,0
46,1,51014,0,0
46,1,51014,0,0
38,1,51014,0,0
27,1,51014,0,0
62,0,51011,0,0
62,0,51011,0,0
30,1,51010,0,0
46,1,51006,0,0
38,0,51006,0,0
34,0,51006,0,0
34,0,51006,0,0
57,1,51000,0,0
57,1,51000,0,0
38,1,51000,0,0
38,1,51000,0,0
27,1,51000,0,0
27,1,51000,0,0
49,1,50999,0,0
61,1,50997,0,0
31,1,50992,0,0
27,1,50992,0,0
46,0,50984,0,0
39,0,50984,0,0
58,0,50979,0,0
45,0,50977,0,0
45,0,50975,0,0
29,1,50974,0,0
29,1,50974,0,0
44,0,50972,0,0
37,0,50971,0,0
35,0,50969,0,0
65,1,50963,0,0
65,1,50963,0,0
42,0,50959,0,0
29,0,50954,0,0
29,0,50954,0,0
35,1,50951,0,0
35,0,50951,0,0
57,1,50949,0,0
33,1,50947,0,0
33,1,50947,0,0
43,1,50945,0,0
43,1,50945,0,0
43,1,50943,0,0
43,1,50943,0,0
48,1,50942,0,0
64,1,50939,0,0
57,0,50929,0,0
65,1,50929,0,0
48,1,50929,0,0
52,0,50929,0,0
25,1,50925,0,0
44,1,50922,0,0
26,0,50922,0,0
26,0,50922,0,0
44,1,50921,0,0
44,1,50921,0,0
37,1,50919,0,0
29,1,50919,0,0
29,1,50919,0,0
54,0,50918,0,0
54,0,50918,0,0
19,0,50917,0,0
34,0,50912,0,0
33,1,50909,0,0
48,0,50906,0,0
48,0,50906,0,0
30,0,50904,0,0
30,0,50904,0,0
41,1,50903,0,0
41,1,50903,0,0
44,1,50902,0,0
44,1,50902,0,0
23,1,50902,0,0
52,1,50901,0,0
52,1,50901,0,0
31,0,50901,0,0
31,0,50901,0,0
43,1,50892,0,0
43,1,50892,0,0
40,1,50885,0,0
29,1,50884,0,0
30,1,50873,0,0
50,0,50873,0,0
29,1,50871,0,0
33,0,50871,0,0
26,1,50870,0,0
28,0,50870,0,0
50,0,50868,0,0
44,0,50866,0,0
44,0,50866,0,0
23,1,50859,0,0
23,1,50859,0,0
42,0,50856,0,0
37,0,50856,0,0
21,1,50854,0,0
45,1,50848,0,0
37,1,50842,0,0
50,1,50841,0,0
50,1,50841,0,0
39,0,50840,0,0
39,0,50840,0,0
38,1,50835,0,0
46,0,50829,0,0
46,0,50829,0,0
24,1,50828,0,0
34,1,50823,0,0
53,0,50818,0,0
53,0,50818,0,0
46,0,50815,0,0
46,0,50815,0,0
34,0,50814,0,0
38,1,50812,0,0
34,1,50810,0,0
29,1,50810,0,0
28,0,50809,0,0
28,0,50809,0,0
19,0,50807,0,0
35,1,50804,0,0
35,1,50804,0,0
18,1,50804,0,0
65,0,50804,0,0
65,0,50804,0,0
54,0,50804,0,0
54,0,50804,0,0
44,0,50796,0,0
50,1,50795,0,0
39,1,50793,0,0
47,0,50793,0,0
47,0,50793,0,0
41,0,50793,0,0
41,0,50793,0,0
45,0,50785,0,0
45,0,50785,0,0
42,1,50783,0,0
42,1,50783,0,0
37,0,50770,0,0
38,1,50767,0,0
38,1,50767,0,0
25,1,50767,0,0
38,1,50766,0,0
38,1,50766,0,0
36,1,50766,0,0
20,1,50763,0,0
34,0,50763,0,0
34,0,50763,0,0
39,1,50757,0,0
77,0,50757,0,0
38,0,50756,0,0
38,0,50756,0,0
36,0,50755,0,0
36,0,50755,0,0
50,0,50734,0,0
29,0,50721,0,0
29,0,50721,0,0
54,0,50712,0,0
45,0,50710,0,0
45,0,50710,0,0
51,1,50705,0,0
58,0,50696,0,0
36,1,50682,0,0
31,1,50664,0,0
56,1,50649,0,0
56,1,50649,0,0
27,0,50649,0,0
27,0,50649,0,0
40,1,50644,0,0
59,0,50643,0,0
45,0,50643,0,0
45,0,50643,0,0
32,1,50638,0,0
32,1,50638,0,0
25,0,50636,0,0
48,0,50635,0,0
48,0,50635,0,0
23,1,50634,0,0
42,1,50632,0,0
35,1,50630,0,0
25,1,50624,0,0
45,1,50621,0,0
38,0,50621,0,0
38,0,50621,0,0
14,0,50621,0,0
41,1,50616,0,0
41,1,50616,0,0
36,1,50616,0,0
45,1,50613,0,0
45,1,50613,0,0
37,0,50613,0,0
37,0,50613,0,0
42,0,50611,0,0
42,0,50611,0,0
55,0,50610,0,0
55,0,50610,0,0
33,0,50610,0,0
33,0,50610,0,0
28,1,50607,0,0
28,1,50607,0,0
43,0,50607,0,0
43,0,50607,0,0
47,0,50606,0,0
55,1,50605,0,0
40,1,50605,0,0
17,1,50603,0,0
31,0,50601,0,0
37,1,50597,0,0
37,1,50597,0,0
43,1,50591,0,0
47,0,50589,0,0
39,0,50589,0,0
39,0,50589,0,0
34,0,50589,0,0
34,0,50589,0,0
58,1,50585,0,0
33,1,50583,0,0
29,1,50583,0,0
29,1,50583,0,0
16,0,50583,0,0
16,0,50583,0,0
36,1,50581,0,0
36,1,50581,0,0
36,1,50581,0,0
36,1,50581,0,0
56,1,50575,0,0
21,0,50575,0,0
21,0,50575,0,0
36,0,50566,0,0
27,0,50562,0,0
35,1,50561,0,0
28,0,50561,0,0
36,1,50554,0,0
40,0,50553,0,0
37,0,50553,0,0
34,0,50510,0,0
34,0,50510,0,0
39,0,50503,0,0
39,0,50503,0,0
37,0,50496,0,0
34,1,50470,0,0
39,0,50453,0,0
46,0,50370,0,0
39,1,50364,0,0
39,1,50364,0,0
28,0,50339,0,0
23,1,50308,0,0
43,0,50250,0,0
54,0,50243,0,0
25,0,50243,0,0
25,0,50243,0,0
27,0,50235,0,0
27,0,50235,0,0
39,1,50229,0,0
39,1,50229,0,0
28,1,50229,0,0
27,0,50229,0,0
27,0,50229,0,0
34,1,50226,0,0
39,0,50223,0,0
39,0,50223,0,0
31,0,50221,0,0
31,0,50221,0,0
72,1,50215,0,0
49,1,50211,0,0
33,0,50198,0,0
36,0,50197,0,0
15,0,50195,0,0
38,1,50194,0,0
37,1,50194,0,0
38,1,50193,0,0
26,0,50192,0,0
38,0,50185,0,0
36,1,50182,0,0
36,1,50174,0,0
39,1,50168,0,0
33,1,50164,0,0
33,1,50164,0,0
46,0,50163,0,0
35,0,50160,0,0
35,0,50160,0,0
22,1,50155,0,0
38,1,50152,0,0
38,1,50152,0,0
41,1,50148,0,0
36,1,50148,0,0
36,1,50148,0,0
34,0,50148,0,0
26,0,50144,0,0
30,1,50143,0,0
28,1,50141,0,0
25,1,50140,0,0
25,1,50140,0,0
37,1,50138,0,0
41,1,50135,0,0
28,0,50135,0,0
28,0,50135,0,0
17,1,50133,0,0
34,1,50133,0,0
42,1,50132,0,0
38,1,50130,0,0
38,1,50130,0,0
96,0,50130,0,0
96,0,50130,0,0
55,1,50127,0,0
55,1,50127,0,0
47,1,50126,0,0
36,1,50126,0,0
36,1,50126,0,0
80,0,50126,0,0
80,0,50126,0,0
45,0,50119,0,0
45,0,50119,0,0
34,1,50118,0,0
38,0,50118,0,0
38,0,50118,0,0
31,0,50118,0,0
40,1,50115,0,0
28,1,50115,0,0
28,1,50115,0,0
46,1,50112,0,0
50,0,50112,0,0
33,1,50110,0,0
48,0,50109,0,0
22,1,50108,0,0
32,1,50107,0,0
21,1,50107,0,0
21,1,50107,0,0
51,1,50102,0,0
34,1,50102,0,0
34,1,50102,0,0
33,0,50100,0,0
54,0,50099,0,0
35,1,50099,0,0
35,1,50099,0,0
41,0,50098,0,0
41,0,50098,0,0
30,0,50098,0,0
30,0,50098,0,0
50,0,50094,0,0
50,0,50094,0,0
57,1,50093,0,0
51,1,50092,0,0
51,1,50092,0,0
42,1,50092,0,0
42,1,50092,0,0
25,1,50090,0,0
25,1,50090,0,0
55,0,50087,0,0
57,1,50085,0,0
21,1,50083,0,0
21,1,50083,0,0
38,0,50080,0,0
31,1,50076,0,0
44,1,50073,0,0
33,0,50073,0,0
65,1,50069,0,0
65,1,50069,0,0
64,1,50068,0,0
64,1,50068,0,0
79,1,50067,0,0
21,0,50067,0,0
21,0,50067,0,0
35,1,50065,0,0
35,1,50065,0,0
38,1,50062,0,0
46,0,50061,0,0
39,0,50061,0,0
44,1,50057,0,0
24,1,50054,0,0
24,1,50054,0,0
39,1,50052,0,0
45,0,50032,0,0
33,1,50003,0,0
68,1,50000,0,0
68,1,50000,0,0
51,0,49969,0,0
31,1,49950,0,0
31,1,49950,0,0
62,0,49948,0,0
25,0,49948,0,0
25,0,49948,0,0
42,0,49932,0,0
42,0,49932,0,0
50,1,49931,0,0
17,1,49921,0,0
38,1,49920,0,0
38,1,49920,0,0
25,1,49920,0,0
49,0,49917,0,0
49,1,49916,0,0
18,1,49915,0,0
74,1,49906,0,0
36,1,49906,0,0
23,0,49902,0,0
23,0,49902,0,0
28,1,49899,0,0
28,1,49899,0,0
37,1,49895,0,0
35,0,49886,0,0
35,0,49886,0,0
50,1,49878,0,0
31,0,49878,0,0
31,0,49878,0,0
35,1,49875,0,0
35,1,49875,0,0
33,1,49865,0,0
33,1,49865,0,0
43,0,49865,0,0
43,0,49865,0,0
37,1,49859,0,0
52,0,49859,0,0
43,0,49859,0,0
43,0,49859,0,0
39,1,49851,0,0
40,1,49844,0,0
40,1,49844,0,0
35,1,49837,0,0
30,1,49832,0,0
30,1,49832,0,0
41,0,49830,0,0
50,1,49817,0,0
41,1,49812,0,0
49,1,49808,0,0
58,1,49796,0,0
37,0,49795,0,0
31,0,49794,0,0
25,1,49793,0,0
25,1,49793,0,0
46,0,49789,0,0
38,1,49786,0,0
42,1,49778,0,0
27,1,49778,0,0
21,1,49770,0,0
51,1,49764,0,0
44,1,49759,0,0
41,0,49753,0,0
41,0,49753,0,0
43,0,49751,0,0
43,0,49751,0,0
43,1,49708,0,0
38,0,49691,0,0
28,0,49682,0,0
28,0,49682,0,0
27,0,49646,0,0
65,0,49555,0,0
48,0,49549,0,0
30,1,49537,0,0
30,1,49537,0,0
26,1,49531,0,0
50,1,49524,0,0
33,1,49524,0,0
13,1,49521,0,0
58,1,49517,0,0
55,1,49501,0,0
37,0,49498,0,0
37,0,49498,0,0
39,1,49480,0,0
41,0,49479,0,0
33,1,49459,0,0
55,1,49457,0,0
46,1,49455,0,0
56,1,49447,0,0
17,0,49446,0,0
57,1,49438,0,0
57,1,49438,0,0
35,1,49436,0,0
37,1,49433,0,0
37,1,49433,0,0
36,0,49429,0,0
36,0,49429,0,0
23,1,49418,0,0
59,0,49417,0,0
36,1,49416,0,0
36,1,49416,0,0
44,1,49408,0,0
44,1,49408,0,0
70,0,49406,0,0
37,1,49396,0,0
40,0,49396,0,0
35,1,49387,0,0
35,1,49387,0,0
35,0,49383,0,0
71,1,49375,0,0
45,1,49372,0,0
42,1,49363,0,0
54,1,49352,0,0
25,1,49343,0,0
43,1,49316,0,0
28,1,49267,0,0
56,1,49250,0,0
57,1,49249,0,0
53,1,49247,0,0
53,1,49247,0,0
30,1,49245,0,0
68,0,49245,0,0
55,0,49244,0,0
31,1,49241,0,0
45,1,49239,0,0
45,1,49239,0,0
36,0,49238,0,0
33,0,49238,0,0
34,0,49233,0,0
34,0,49233,0,0
40,1,49219,0,0
26,1,49219,0,0
51,1,49216,0,0
43,0,49214,0,0
43,0,49214,0,0
50,1,49212,0,0
37,0,49211,0,0
37,0,49211,0,0
25,0,49211,0,0
25,0,49211,0,0
52,0,49205,0,0
45,1,49203,0,0
53,1,49194,0,0
43,1,49192,0,0
43,1,49192,0,0
33,1,49187,0,0
33,1,49187,0,0
39,0,49176,0,0
39,0,49176,0,0
33,1,49174,0,0
33,1,49174,0,0
53,0,49170,0,0
53,1,49167,0,0
21,1,49167,0,0
30,0,49164,0,0
31,0,49161,0,0
31,0,49161,0,0
36,0,49158,0,0
36,0,49158,0,0
40,0,49152,0,0
40,0,49152,0,0
34,1,49048,0,0
34,1,49048,0,0
32,1,49047,0,0
45,0,49041,0,0
38,0,49037,0,0
38,0,49037,0,0
22,0,49032,0,0
22,0,49032,0,0
33,1,49029,0,0
24,0,49019,0,0
24,0,49019,0,0
43,1,49013,0,0
58,1,48997,0,0
